timestamp,x,y,z
2025-09-23T16:45:01.376305,0.0016798781,0.0015271619,0.0009162972
2025-09-23T16:45:01.670710,0.0030543238,0.002290743,-0.0006108648
2025-09-23T16:45:01.747736,0.0006108648,-0.029779658,0.0056504994
2025-09-23T16:45:01.915437,0.0048869182,-0.02046397,0.008857539
2025-09-23T16:45:02.162592,0.0010690134,0.034666575,-0.013286309
2025-09-23T16:45:02.346400,0.0019853106,0.020769402,-0.004581486
2025-09-23T16:45:02.671577,0.0001527162,0.0018325944,-0.0033597562
2025-09-23T16:45:02.712106,0.0061086477,0.017867794,0.0003054324
2025-09-23T16:45:03.937966,-0.0010690134,0.0056504994,0.0004581486
2025-09-23T16:45:04.032622,-0.0018325944,0.0030543238,0.0042760535
2025-09-23T16:45:04.032693,-0.0027488915,-0.022143848,0.007941242
2025-09-23T16:45:04.032740,-0.0012217296,-0.0108428495,0.0013744457
2025-09-23T16:45:04.032760,0.004123337,0.028252495,-0.009010255
2025-09-23T16:45:04.032780,0.004123337,0.0058032153,-0.0027488915
2025-09-23T16:45:04.064080,0.003817905,0.010690134,0.0001527162
2025-09-23T16:45:04.591722,0.004581486,0.024281874,-0.00641408
2025-09-23T16:45:09.887827,0.0018325944,0.032833982,-0.012064579
2025-09-23T16:45:09.887918,-0.0004581486,-0.017409647,-0.0004581486
2025-09-23T16:45:09.964470,-0.007941242,-0.040775225,0.0019853106
2025-09-23T16:45:10.117985,-0.005345067,-0.016035201,-0.0013744457
2025-09-23T16:45:10.118053,-0.004581486,0.023518294,-0.009162972
2025-09-23T16:45:10.118075,0.0001527162,0.03573559,-0.012675445
2025-09-23T16:45:10.118094,-0.011148282,-0.034819294,-0.0
2025-09-23T16:45:10.118113,-0.009926553,-0.023212861,0.0006108648
2025-09-23T16:45:10.118131,-0.0044287695,-0.011453714,-0.0048869182
2025-09-23T16:45:10.118148,-0.009926553,0.005345067,-0.016646065
2025-09-23T16:45:10.118168,0.0004581486,0.010231985,-0.005345067
2025-09-23T16:45:10.118186,-0.008246674,-0.0033597562,-0.012217295
2025-09-23T16:45:10.118205,-0.0027488915,-0.0027488915,-0.0024434591
2025-09-23T16:45:10.118224,-0.0010690134,-0.0070249448,-0.0021380268
2025-09-23T16:45:10.118242,0.0050396346,0.010995566,0.003970621
2025-09-23T16:45:10.118260,0.0061086477,0.021074835,0.004581486
2025-09-23T16:45:10.118277,-0.0027488915,-0.023976443,0.0030543238
2025-09-23T16:45:10.118295,0.00320704,0.0006108648,0.0059559317
2025-09-23T16:45:10.118312,-0.0001527162,-0.005345067,0.0067195124
2025-09-23T16:45:10.118330,0.00320704,-0.0004581486,0.0074830935
2025-09-23T16:45:10.118348,0.009926553,0.016493348,0.0129808765
2025-09-23T16:45:10.118366,0.0042760535,0.008552107,0.0108428495
2025-09-23T16:45:10.118384,0.0051923506,-0.0015271619,0.0067195124
2025-09-23T16:45:10.118401,0.00962112,-0.003817905,0.01282816
2025-09-23T16:45:10.118418,0.0013744457,-0.011300999,0.0025961753
2025-09-23T16:45:10.118436,0.0059559317,0.0006108648,0.0059559317
2025-09-23T16:45:10.118454,0.0033597562,0.0010690134,0.0030543238
2025-09-23T16:45:10.118472,0.0009162972,0.0013744457,0.0004581486
2025-09-23T16:45:10.118491,0.0001527162,-0.0013744457,0.0
2025-09-23T16:45:10.863524,-0.00076358096,-0.005497783,0.0009162972
2025-09-23T16:45:10.863626,0.0015271619,-0.0021380268,0.0015271619
2025-09-23T16:45:10.863650,0.0019853106,-0.0025961753,0.0006108648
2025-09-23T16:45:10.863672,-0.0029016077,0.0016798781,-0.0067195124
2025-09-23T16:45:11.110474,-0.0067195124,0.0059559317,-0.013591741
2025-09-23T16:45:11.292395,-0.00641408,-0.0029016077,-0.007177661
2025-09-23T16:45:11.413198,-0.003817905,-0.00076358096,-0.0058032153
2025-09-23T16:45:11.645734,-0.0044287695,-0.0006108648,-0.0009162972
2025-09-23T16:45:11.788394,0.0025961753,-0.006261364,0.0030543238
2025-09-23T16:45:12.065465,-0.008552107,-0.028710645,-0.0042760535
2025-09-23T16:45:12.286413,-0.0042760535,-0.0050396346,-0.0065667965
2025-09-23T16:45:12.560933,0.016035201,0.06108648,-0.0073303776
2025-09-23T16:45:12.850402,0.007941242,0.017409647,-0.0012217296
2025-09-23T16:45:12.962431,-0.022449281,-0.2875646,-0.034208428
2025-09-23T16:45:13.043724,-0.03527744,0.00320704,-0.029168794
2025-09-23T16:45:13.233199,0.0537561,0.016798781,-0.117438756
2025-09-23T16:45:14.661281,-0.09911281,0.095142186,0.09880738
2025-09-23T16:45:14.720641,0.018631376,-0.24923283,0.040622506
2025-09-23T16:45:14.720714,-0.0065667965,0.0537561,0.019547673
2025-09-23T16:45:14.720745,0.03619374,0.045967575,0.007941242
2025-09-23T16:45:14.720765,-0.033139415,0.019089524,-0.13332124
2025-09-23T16:45:14.720784,0.023212861,0.046731155,0.056810424
2025-09-23T16:45:14.720805,0.016646065,-0.043065965,0.053145237
2025-09-23T16:45:21.339365,0.008857539,0.036346454,0.0050396346
2025-09-23T16:45:21.414962,0.032375835,0.020922119,0.021838415
2025-09-23T16:45:21.415027,0.019394957,-0.028252495,-0.11484258
2025-09-23T16:45:21.415058,0.037568185,0.10827578,-0.33444846
2025-09-23T16:45:21.415078,-0.0971275,0.012370012,-0.37583455
2025-09-23T16:45:21.415097,-0.119271345,-0.10354158,-0.3764454
2025-09-23T16:45:21.415116,-0.29153523,-0.056810424,-0.33841908
2025-09-23T16:45:21.415135,-0.18310672,-0.010384701,-0.2886336
2025-09-23T16:45:21.415154,-0.12247839,0.025198173,-0.18738277
