timestamp,x,y,z
2025-09-23T16:45:01.376289,1.1593226,9.7298155,-0.015553347
2025-09-23T16:45:01.864622,1.1294123,9.728619,-0.008973085
2025-09-23T16:45:01.864691,1.1096715,9.744172,-0.008374879
2025-09-23T16:45:01.915396,1.2466606,9.725029,-0.03888337
2025-09-23T16:45:02.129634,1.174876,9.717253,-0.093918286
2025-09-23T16:45:02.346392,1.1318051,9.74477,-0.025124637
2025-09-23T16:45:02.671555,1.1772687,9.717253,-0.038285162
2025-09-23T16:45:02.712091,1.1006985,9.778868,-0.0017946169
2025-09-23T16:45:03.932619,1.1593226,9.702896,-0.06281159
2025-09-23T16:45:03.938500,1.0869397,9.744172,-0.05682954
2025-09-23T16:45:03.938563,1.166501,9.741779,-0.029312078
2025-09-23T16:45:03.938596,1.2263216,9.707084,-0.043070808
2025-09-23T16:45:03.938615,1.1365907,9.738789,-0.052043892
2025-09-23T16:45:03.938634,1.1712867,9.737592,-0.050847482
2025-09-23T16:45:04.064078,1.1533405,9.725628,-0.047856454
2025-09-23T16:45:04.579322,1.1617154,9.7298155,-0.037686955
2025-09-23T16:45:04.592351,1.0731809,9.749556,-0.061615184
2025-09-23T16:45:10.061866,1.1324034,9.74477,-0.04546363
2025-09-23T16:45:10.061936,1.11685,9.744172,-0.06759724
2025-09-23T16:45:10.061978,1.1539388,9.737592,-0.07238288
2025-09-23T16:45:10.061997,1.1144571,9.7196455,-0.036490545
2025-09-23T16:45:10.062015,1.0588241,9.746565,-0.044865426
2025-09-23T16:45:10.062032,1.0827522,9.737592,-0.011365907
2025-09-23T16:45:10.062049,1.0875379,9.74836,-0.0017946169
2025-09-23T16:45:10.062066,1.096511,9.762118,0.014955142
2025-09-23T16:45:10.062083,1.0295119,9.725029,0.036490545
2025-09-23T16:45:10.062102,1.026521,9.759128,0.041874398
2025-09-23T16:45:10.062119,1.018146,9.745967,0.034097724
2025-09-23T16:45:10.062135,1.0145568,9.759128,0.0424726
2025-09-23T16:45:10.062152,1.012164,9.735199,0.03708875
2025-09-23T16:45:10.062168,0.99960166,9.75494,0.05742774
2025-09-23T16:45:10.062185,0.9828519,9.754341,0.03708875
2025-09-23T16:45:10.062201,1.0253245,9.744172,0.02632105
2025-09-23T16:45:10.062217,1.0432707,9.757931,0.034097724
2025-09-23T16:45:10.062234,1.0217353,9.7501545,0.029910283
2025-09-23T16:45:10.062250,1.0492527,9.732208,0.024526432
2025-09-23T16:45:10.062267,1.0743774,9.74836,0.02871387
2025-09-23T16:45:10.062283,1.0630114,9.758529,0.01794617
2025-09-23T16:45:10.062299,1.1359925,9.727423,0.0029910284
2025-09-23T16:45:10.062316,1.1162517,9.733404,-0.033499517
2025-09-23T16:45:10.062332,1.1694921,9.727423,-0.044865426
2025-09-23T16:45:10.062348,1.1730813,9.727423,-0.05503492
2025-09-23T16:45:10.062364,1.1772687,9.731011,-0.047258247
2025-09-23T16:45:10.062381,1.1670992,9.736994,-0.051445685
2025-09-23T16:45:10.115809,1.1718849,9.734601,-0.051445685
2025-09-23T16:45:10.666184,1.1880364,9.723235,-0.062213387
2025-09-23T16:45:10.666249,1.1784651,9.722636,-0.06520442
2025-09-23T16:45:10.760559,1.1778669,9.732806,-0.051445685
2025-09-23T16:45:10.821661,1.1754742,9.732208,-0.06460621
2025-09-23T16:45:11.105294,1.1611172,9.732806,-0.054436713
2025-09-23T16:45:11.291399,1.1455638,9.727423,-0.0424726
2025-09-23T16:45:11.541285,1.1234303,9.728021,-0.030508488
2025-09-23T16:45:11.641438,1.0486546,9.759726,0.010767702
2025-09-23T16:45:12.002458,1.1491531,9.732208,-0.02213361
2025-09-23T16:45:12.056485,1.079163,9.73819,-0.025722843
2025-09-23T16:45:12.257975,1.2065809,9.716655,0.005383851
2025-09-23T16:45:12.448443,1.0378869,9.735199,-0.024526432
