timestamp,x,y,z
2025-09-18T05:06:30.715254,-0.011148282,-0.07055488,-0.0025961753
2025-09-18T05:06:30.715871,0.009926553,0.010690134,0.0042760535
2025-09-18T05:06:30.715944,0.0012217296,-0.010537418,0.0018325944
2025-09-18T05:06:30.715967,-0.00076358096,-0.0059559317,0.0010690134
2025-09-18T05:06:30.715987,0.0051923506,0.006872229,-0.00076358096
2025-09-18T05:06:30.716005,0.0003054324,-0.007941242,-0.0016798781
2025-09-18T05:06:30.716028,-0.0015271619,-0.0056504994,-0.0033597562
2025-09-18T05:06:30.716044,-0.0010690134,0.0036651888,-0.0016798781
2025-09-18T05:06:30.716061,-0.00320704,0.0051923506,-0.0013744457
2025-09-18T05:06:30.716077,-0.0044287695,0.010690134,0.0027488915
2025-09-18T05:06:30.716093,-0.0036651888,-0.021074835,-0.0030543238
2025-09-18T05:06:30.716110,-0.0030543238,-0.0018325944,0.0006108648
2025-09-18T05:06:30.716126,0.0012217296,0.0024434591,-0.0013744457
2025-09-18T05:06:30.716142,-0.002290743,0.0042760535,-0.0016798781
2025-09-18T05:06:30.716157,-0.0010690134,0.009162972,-0.0003054324
2025-09-18T05:06:30.716173,0.0006108648,-0.0030543238,-0.0042760535
2025-09-18T05:06:30.720826,0.0024434591,-0.00962112,-0.004734202
2025-09-18T05:06:32.742031,0.0001527162,-0.016798781,-0.0059559317
2025-09-18T05:06:32.749959,-0.0067195124,0.008552107,-0.02489274
2025-09-18T05:06:32.750002,-0.024129158,-0.027336199,-0.0377209
2025-09-18T05:06:32.750021,-0.0027488915,0.00641408,-0.020769402
2025-09-18T05:06:32.750040,-0.0048869182,-0.017104214,0.0035124724
2025-09-18T05:06:32.750056,0.0015271619,0.01527162,0.020005822
2025-09-18T05:06:32.750072,0.011759147,0.016493348,0.03451386
2025-09-18T05:06:32.750089,0.016493348,-0.0036651888,0.022143848
2025-09-18T05:06:32.750104,0.0140498895,0.024281874,0.007177661
2025-09-18T05:06:32.750139,0.008552107,0.039553493,0.0059559317
2025-09-18T05:06:43.923346,0.011606431,0.056046844,0.0059559317
2025-09-18T05:06:43.923389,0.0073303776,0.023823727,-0.0015271619
2025-09-18T05:06:43.923409,-0.00076358096,-0.02367101,-0.008246674
2025-09-18T05:06:43.923427,-0.0024434591,0.0036651888,0.004734202
2025-09-18T05:06:43.923443,-0.003970621,-0.0650571,0.0030543238
2025-09-18T05:06:43.923460,0.0003054324,-0.040011644,-0.005345067
2025-09-18T05:06:43.923476,0.0018325944,-0.00962112,0.0024434591
2025-09-18T05:06:43.923492,-0.0004581486,0.0050396346,-0.00641408
