timestamp,x,y,z
2025-09-18T15:05:05.374022,-0.21924238,-9.696316,-0.3598207
2025-09-18T15:05:05.582424,-0.38763726,-9.847662,-0.31136605
2025-09-18T15:05:05.787314,-2.251347,-10.864612,1.1697912
2025-09-18T15:05:05.990366,-0.3681956,-9.626924,-0.5066802
2025-09-18T15:05:06.193568,-1.7183458,-9.862916,0.11246266
2025-09-18T15:05:06.402202,0.09451649,-9.45464,-1.0797613
2025-09-18T15:05:06.607407,0.517747,-9.87817,-0.8916255
2025-09-18T15:05:06.804014,0.666102,-10.129117,-1.2882359
2025-09-18T15:05:07.014672,0.3924229,-9.865009,-2.0620148
2025-09-18T15:05:07.217730,0.97896355,-9.693624,-1.3929219
2025-09-18T15:05:07.424751,0.6053841,-9.730413,-1.8026928
2025-09-18T15:05:07.626194,1.5146568,-9.777372,-1.2586247
2025-09-18T15:05:07.831165,1.2137593,-10.182358,-0.99930257
2025-09-18T15:05:08.036974,-1.2397813,-9.886545,0.38614175
2025-09-18T15:05:08.245746,0.40827537,-9.4229355,0.0026919255
2025-09-18T15:05:08.445596,-0.35832518,-10.286446,-0.32303107
2025-09-18T15:05:08.647209,-0.09661021,-9.74806,-1.4470595
2025-09-18T15:05:08.854789,0.30538398,-9.873684,-1.6468602
2025-09-18T15:05:09.062123,0.68105716,-9.755837,-1.5690935
2025-09-18T15:05:09.259206,0.104087785,-9.747163,-1.6250256
2025-09-18T15:05:09.469478,0.52911294,-9.817751,-1.489233
2025-09-18T15:05:09.669453,0.5075775,-9.834501,-1.512563
2025-09-18T15:05:09.878605,-0.1893321,-9.82493,-0.77587277
2025-09-18T15:05:10.084128,-0.9637093,-9.853643,-0.76570326
2025-09-18T15:05:10.289058,0.22911277,-9.107681,-1.0163515
2025-09-18T15:05:10.490436,0.5901299,-10.708778,-1.355235
2025-09-18T15:05:10.696517,0.06281159,-9.85155,-1.3692927
2025-09-18T15:05:10.898739,0.92572325,-9.838689,-1.4258232
2025-09-18T15:05:11.099271,1.3731811,-9.865309,-1.055833
2025-09-18T15:05:11.304527,-1.2457633,-10.12493,-0.14745769
2025-09-18T15:05:11.508644,-1.340878,-10.204192,1.1973087
2025-09-18T15:05:11.721559,-0.991825,-9.295816,0.09212367
2025-09-18T15:05:11.921006,-0.538086,-10.11177,0.73579293
2025-09-18T15:05:12.126396,0.11365908,-9.696016,0.20249261
2025-09-18T15:05:12.329760,0.26650062,-10.187443,-0.019740786
2025-09-18T15:05:12.538574,1.2104691,-10.589137,-0.47856453
2025-09-18T15:05:12.740855,1.1249257,-10.965708,-1.343869
2025-09-18T15:05:12.941645,1.2834502,-8.0766735,2.2289143
2025-09-18T15:05:13.147000,-0.80817586,-10.482956,1.2038889
2025-09-18T15:05:13.358286,1.9531415,-8.509476,1.064507
2025-09-18T15:05:13.562909,0.106480606,-9.990334,0.49202415
2025-09-18T15:05:13.764264,1.0854442,-10.672587,-0.36370903
2025-09-18T15:05:13.967260,1.0076774,-10.287343,-0.232702
2025-09-18T15:05:14.172479,0.7908279,-9.817153,1.0594223
2025-09-18T15:05:14.376990,-1.0217353,-9.333803,0.7160522
2025-09-18T15:05:14.584928,-0.27188447,-10.518848,0.08165507
2025-09-18T15:05:14.785540,1.3618152,-9.813863,0.6203393
2025-09-18T15:05:14.989655,0.11335997,-10.086944,-0.56410795
2025-09-18T15:05:15.197387,0.9807582,-10.056136,0.5389833
2025-09-18T15:05:15.399787,0.6628119,-9.769297,0.15164514
2025-09-18T15:05:15.603078,0.64576304,-10.03819,0.38464624
2025-09-18T15:05:15.803457,0.7722835,-9.668499,-0.027218357
2025-09-18T15:05:16.010421,0.46779683,-10.1016,0.4019942
2025-09-18T15:05:16.217792,1.0253245,-9.885348,0.0026919255
2025-09-18T15:05:16.417583,1.430908,-9.871291,0.45583272
2025-09-18T15:05:16.627997,-0.025722843,-9.992726,0.111864455
2025-09-18T15:05:16.833247,1.0654043,-9.875777,0.24945176
2025-09-18T15:05:17.034117,0.59641105,-9.896714,0.30508488
2025-09-18T15:05:17.243283,1.0393823,-9.89163,0.22253251
2025-09-18T15:05:17.446342,0.58235323,-9.95145,0.31046873
2025-09-18T15:05:17.653694,0.72352976,-9.879067,0.18903299
2025-09-18T15:05:17.856952,1.0112667,-9.84497,0.28235307
2025-09-18T15:05:18.059113,0.62153566,-9.950553,0.23808585
2025-09-18T15:05:18.264092,0.5626124,-9.883255,0.16271193
2025-09-18T15:05:18.470455,0.84017986,-9.910772,0.28923243
2025-09-18T15:05:18.678504,0.6975078,-9.896714,0.200698
2025-09-18T15:05:18.881331,0.62781686,-9.917353,0.25573292
2025-09-18T15:05:19.086820,0.7962117,-9.892527,0.041575294
2025-09-18T15:05:19.291885,0.66101724,-9.92483,0.39810586
2025-09-18T15:05:19.495787,0.19232312,-9.961321,0.09840483
