timestamp,x,y,z
2025-09-23T17:11:05.073985,0.010231985,-0.053908817,0.0003054324
2025-09-23T17:11:05.260008,-0.008246674,-0.043524116,0.015882485
2025-09-23T17:11:05.464354,-0.0016798781,-0.0042760535,-0.013439025
2025-09-23T17:11:05.651383,0.0006108648,0.116522454,-0.016951498
2025-09-23T17:11:05.917329,0.0070249448,0.07391464,0.0025961753
2025-09-23T17:11:06.098053,0.014966187,0.03894263,0.020158539
2025-09-23T17:11:06.311777,0.0009162972,0.04535671,0.0059559317
2025-09-23T17:11:06.510119,0.003817905,-0.011759147,0.0042760535
2025-09-23T17:11:06.713073,0.051159926,0.021380268,-0.0009162972
2025-09-23T17:11:06.905041,-0.06352994,-0.033902995,0.022143848
2025-09-23T17:11:07.094719,-0.0010690134,-0.031917684,-0.005497783
2025-09-23T17:11:07.310030,0.0024434591,0.08506292,-0.015729768
2025-09-23T17:11:12.251231,0.00076358096,0.11117739,-0.014813471
2025-09-23T17:11:12.252068,-0.015729768,0.022907428,-0.024281874
2025-09-23T17:11:12.252153,-0.01725693,-0.021074835,0.0074830935
2025-09-23T17:11:12.252213,-0.016187917,-0.013286309,-0.00320704
2025-09-23T17:11:12.252268,0.00076358096,-0.025809037,0.029016078
2025-09-23T17:11:12.252321,0.004734202,0.014508039,0.008399391
2025-09-23T17:11:12.252372,-0.006872229,-0.008399391,-0.0027488915
2025-09-23T17:11:12.252421,0.018784093,-0.010384701,-0.0033597562
2025-09-23T17:11:12.252470,0.010231985,-0.08842268,0.0001527162
2025-09-23T17:11:12.252519,0.02443459,-0.002290743,0.022601997
2025-09-23T17:11:12.252577,-0.0033597562,0.004734202,0.016646065
2025-09-23T17:11:12.252629,-0.02535089,0.17409647,0.13607013
2025-09-23T17:11:12.252679,-0.015882485,-0.1273653,0.25870124
2025-09-23T17:11:12.252727,0.18997894,0.1594357,0.0070249448
2025-09-23T17:11:12.252779,0.16523892,0.040317077,-0.068722285
2025-09-23T17:11:12.252831,0.031917684,-0.07651082,-0.1443168
2025-09-23T17:11:12.277277,-0.20586143,0.011606431,0.028252495
2025-09-23T17:11:12.277368,-0.1385136,-0.029016078,0.11804962
2025-09-23T17:11:12.277421,-0.091018856,0.46654797,0.1291979
2025-09-23T17:11:12.277468,-0.1744019,0.15531237,0.035124727
2025-09-23T17:11:12.277514,-0.21395539,0.049938194,-0.11194097
2025-09-23T17:11:12.277559,0.23487751,-0.3280344,-0.16432263
2025-09-23T17:11:12.277617,0.003970621,-0.16798781,-0.093615025
2025-09-23T17:11:12.277664,0.067195125,-0.21884231,-0.02611447
